User---------------------------------------------------------------------------------------
	Log Codes Supported by QCAT 06.30.93 patch 01
0x18E3	Reserved
0x18E4	Reserved
0x18E5	Reserved
0x18E6	Reserved
0x18E7	Reserved
0x18E8	Reserved
0x18E9	Reserved
0x18EA	Reserved
0x18EB	GNSS Geofencing ALS IOD Sensor State [Version 1]
0x18EC	Reserved
0x18ED	Reserved
0x18EE	Reserved
0x18EF	Reserved
0x18F0	GNSS Geofence statistics [Version 1]
0x18F1	Reserved
0x18F2	Reserved
0x18F3	PS Filter Info [Version 1]
0x18F4	Reserved
0x18F5	GNSS QZSS SBAS Measurement Report [Version 0]
0x18F6	Reserved
0x18F7	RFLM FBRx Basic Param Updates [Version 3]
0x18F8	MCS VBATT Info [Version 2]
0x18F9	Reserved
0x18FA	GNSS APDR Diag message [Version 1]
0x18FB	Reserved
0x18FC	Reserved
0x18FD	Reserved
0x18FE	Reserved
0x18FF	MCS Wwcoex Chnl Cflt  [Version 2]
0x1900	MCS Wwcoex FW Query [Version 2]
0x1901	MMGSDI Bootup Message [Version 1]
0x1902	Reserved
0x1903	UIM Powerup Message [Version 0]
0x1904	IMS Video Call Statistics
0x1905	IMS SIP Video Established
0x1906	IMS SIP Video Session EST Failed
0x1907	IMS SIP Video Upgrade Successful
0x1908	IMS SIP Video Upgrade Failure
0x1909	IMS SIP Video Downgrade Successful
0x190A	IMS SIP Video Abnormal Session Release
0x190B	IMS SIP Video Session Drop
0x190C	Network Physical Link Tx 100 Bytes
0x190D	Network Physical Link Rx 100 Bytes
0x190E	Network Physical Link Tx Full
0x190F	Network Physical Link Rx Full
0x1910	Network IP Header Rm Tx
0x1911	Network IP Header Rm Rx
0x1912	Network IP Header Um Tx
0x1913	Network IP Header Um Rx
0x1914	Modem Voice Services UL Vocoder Packet
0x1915	Modem Voice Services DL Vocoder Packet
0x1916	Reserved
0x1917	Reserved
0x1918	Reserved
0x1919	Reserved
0x191A	Reserved
0x191B	Reserved
0x191C	Reserved
0x191D	Reserved
0x191E	PMIC ECM [Version 1]
0x191F	Reserved
0x1920	RFA Device Coupler
0x1921	RFA Device LNA
0x1922	Reserved
0x192A	Reserved
0x192B	QMI Link 21 RX PDU
0x192C	QMI Link 21 TX PDU
0x192D	ULog Payload
0x192E	Reserved
0x1930	WLAN Offload Statistics
0x1931	WLAN FW MCC Utilization [Version 1]
0x1932	WLAN FW BEACON TX Statistics [Version 1]
0x1933	WLAN FW BEACON RX Statistics [Version 1]
0x1934	WLAN FW SCAN Report [Version 1]
0x1935	WLAN Channel Cache [Version 1]
0x1936	WLAN RSSI Update [Version 1]
0x1937	WLAN Candidate List [Version 1]
0x1938	WLAN FW DFS Allowed Channels [Version 1]
0x1939	WLAN FW TDLS Statistics [Version 1]
0x193A	WLAN FW RTT Measurement Request [Version 1]
0x193B	WLAN FW RTT Response [Version 1]
0x193C	WLAN HALPHY RSSI Report [Version 1]
0x193D	WLAN HALPHY PHY Stats Report [Version 1]
0x193E	WLAN HALPHY Chan Info Report [Version 1]
0x193F	WLAN HALPHY TX Power Report [Version 1]
0x1940	WLAN HALPHY CAL Time Report [Version 1]
0x1941	WLAN OTA Association RX [Version 1]
0x1942	WLAN OTA Beacon RX [Version 1]
0x1943	WLAN OTA Beacon TX [Version 1]
0x1944	WLAN OTA TX Probe Request [Version 1]
0x1945	WLAN OTA RX Probe Request [Version 1]
0x1946	WLAN OTA RX Probe Response [Version 1]
0x1947	WLAN OTA TX Probe Response [Version 1]
0x1948	WLAN OTA TX Action Frame [Version 1]
0x1949	WLAN OTA RX Action Frame [Version 1]
0x194A	Reserved
0x194B	Reserved
0x194C	WLAN OTA TX [Version 1]
0x194D	WLAN OTA RX [Version 1]
0x194E	Reserved
0x194F	Reserved
0x1950	Reserved
0x1951	Reserved
0x1952	Reserved
0x1953	Reserved
0x1954	Reserved
0x1955	Reserved
0x1956	Reserved
0x1957	Reserved
0x1958	Reserved
0x1959	QDR DR RAW Sensor Data [Version 6]
0x195A	Reserved
0x195B	QDR NAV Report [Version 7]
0x195C	Reserved
0x195D	QDR DR Status [Version 20]
0x195E	QDR DR NAV State [Version 20]
0x195F	Reserved
0x1960	Reserved
0x1961	Reserved
0x1962	Reserved
0x1963	Reserved
0x1964	SNS HDRLL Data Packet  [Version 4]
0x1965	Reserved
0x1966	Reserved
0x1967	Prose DISC Request Info Message [Version 1]
0x1968	Prose DISC Announce Info Message [Version 1]
0x1969	Prose DISC Monitor Info Message [Version 1]
0x196A	Prose DISC Match Info Message [Version 1]
0x196B	Prose DISC Outcoming PC3 Message [Version 1]
0x196C	Prose DISC Incoming PC3 Message [Version 1]
0x196D	Reserved
0x196E	Reserved
0x196F	SNS EEW Config
0x1970	SNS EEW Result
0x1971	SNS EEW Result2
0x1972	SNS EEW Report
0x1973	Reserved
0x1974	Reserved
0x1975	Reserved
0x1976	Reserved
0x1977	Reserved
0x1978	Reserved
0x1979	Reserved
0x197A	Reserved
0x197B	Reserved
0x197C	Reserved
0x197D	Reserved
0x197E	Reserved
0x197F	Reserved
0x1980	Reserved
0x1981	Reserved
0x1982	Reserved
0x1983	Reserved
0x1984	Reserved
0x1985	Reserved
0x1986	Reserved
0x1987	Reserved
0x1988	MPSSPERF Modem Heap Profile
0x1989	MPSSPERF AMSS Heap Profile
0x198A	Modem Memory Profile1
0x198B	Modem Memory Profile2
0x198C	Modem Memory Profile3
0x198D	Modem Memory Profile4
0x198E	Reserved
0x198F	Reserved
0x1990	Reserved
0x1991	Call Manager Stats Event [Version 2]
0x1992	SDSR EQPRL Packet [Version 1]
0x1993	Reserved
0x1994	SDSR List Print Packet [Version 1]
0x1995	APR Modem UserPD
0x1996	APR ADSP UserPD
0x1997	PM SS History Info [Version 1]
0x1998	PM PH History Info [Version 1]
0x1999	PM UIM History Info [Version 1]
0x199A	PM Call History Info [Version 1]
0x199B	PM Policy Stats Info [Version 3]
0x199C	Reserved
0x199D	Reserved
0x199E	Reserved
0x199F	Reserved
0x19A0	Reserved
0x19A1	Reserved
0x19A2	WLAN WDI IPA TX State [Version 1]
0x19A3	WLAN WDI IPA RX State [Version 1]
0x19A4	Reserved
0x19A5	Reserved
0x19A6	Reserved
0x19A7	Reserved
0x19A8	Reserved
0x19A9	PDR3.0 Technology Event Report
0x19AA	Reserved
0x19AB	Reserved
0x19AC	Reserved
0x19AD	I15P4 Response
0x19AE	Reserved
0x19AF	ADSP Audio Decoder Output
0x19B0	ADSP Audio Common Object PPO
0x19B1	ADSP Audio Per Object PPO
0x19B2	Reserved
0x19B3	Reserved
0x19B4	Reserved
0x19B5	RF MAAT Internal Data [Version 3]
0x19B6	Reserved
0x19B7	UIM APDU [Version 1]
0x19B8	Atuner Closed Loop Data [Version 3]
0x19B9	SNS HDRLL Data Client  [Version 4]
0x19BA	Reserved
0x19BB	Reserved
0x19BC	Reserved
0x19BD	Reserved
0x19BE	Reserved
0x19BF	Reserved
0x19C0	Reserved
0x19C1	Reserved
0x19C2	MCS CXM Metrics Info [Version 1]
0x19C3	Reserved
0x19C4	Reserved
0x19C5	SNS Client API Request
0x19C6	SNS Client API Response
0x19C7	SNS Client API Event
0x19C8	SNS Sensor API Request
0x19C9	SNS Sensor API Event
0x19CA	Reserved
0x19CB	SNS Sensor API State Ext
0x19CC	SNS HW Interrupt
0x19CD	Reserved
0x19CE	Reserved
0x19CF	GNSS GPS L2 Measurement Report [Version 0]
0x19D0	Reserved
0x19D1	Reserved
0x19D2	Reserved
0x19D3	ADSP USB In Out PCM Log
0x19D4	Reserved
0x19D5	Reserved
0x19D6	SNS Island Transition
0x19D7	Reserved
0x19D8	SNS Memory Utilization
0x19D9	SNS HLOS Request [Version 1]
0x19DA	SNS HLOS Event [Version 1]
0x19DB	Reserved
0x19DC	Reserved
0x19DD	Reserved
0x19DE	Reserved
0x19DF	Reserved
0x19E0	Reserved
0x19E1	Reserved
0x19E2	Reserved
0x19E3	Reserved
0x19E4	Reserved
0x19E5	Reserved
0x19E6	Reserved
0x19E7	RoHC TCP Compressor [Version 3]
0x19E8	RoHC TCP Decompressor [Version 2]
0x19E9	RoHC TCP Feedback Compressor [Version 1]
0x19EA	RoHC TCP Feedback Decompressor [Version 1]
0x19EB	GNSS GPS L5 Measurement Report [Version 1]
0x19EC	Reserved
0x19ED	Atuner Detune Info [Version 1]
0x19EE	Reserved
0x19EF	DS Flow Control Trigger [Version 2]
0x19F0	Reserved
0x19F1	Reserved
0x19F2	Reserved
0x19F3	Reserved
0x19F4	Reserved
0x19F5	Reserved
0x19F6	Reserved
0x19F7	Reserved
0x19F8	Reserved
0x19F9	Reserved
0x19FA	Reserved
0x19FB	Reserved
0x19FC	Reserved
0x19FD	Reserved
0x19FE	Reserved
0x19FF	Reserved
0x1A00	Reserved
0x1A01	Reserved
0x1A02	Reserved
0x1A03	Reserved
0x1A04	Reserved
0x1A05	Reserved
0x1A06	Reserved
0x1A07	Reserved
0x1A08	Reserved
0x1A09	Reserved
0x1A0A	Reserved
0x1A0B	Reserved
0x1A0C	WLAN PA Muting [Version 1]
0x1A0D	Reserved
0x1A0E	Reserved
0x1A0F	WLAN FW P2P NOA Change
0x1A10	WLAN FW Keepalive Beaconing Device
0x1A11	WLAN FW Keepalive Client Device
0x1A12	WLAN IP Header Info
0x1A13	Reserved
0x1A14	Reserved
0x1A15	Reserved
0x1A16	Reserved
0x1A17	Reserved
0x1A18	Reserved
0x1A19	Reserved
0x1A1A	Reserved
0x1A1B	Reserved
0x1A1C	Reserved
0x1A1D	Reserved
0x1A1E	Reserved
0x1C00	NR5G Main Control Sequence  [Version 2]
	Subpacket 0	Reserved [Version 1]
	Subpacket 1	Reserved [Version 1]
	Subpacket 2	Reserved [Version 3]
	Subpacket 3	Reserved [Version 2]
	Subpacket 4	Reserved [Version 1]
	Subpacket 5	Reserved [Version 1]
	Subpacket 6	Reserved [Version 1]
	Subpacket 7	Reserved [Version 1]
	Subpacket 8	Reserved [Version 1]
	Subpacket 9	Tune [Version 1]
	Subpacket 13	Reserved [Version 1]
	Subpacket 14	Reserved [Version 1]
	Subpacket 15	Reserved [Version 1]
	Subpacket 16	Reserved [Version 1]
	Subpacket 17	Reserved [Version 1]
	Subpacket 18	Reserved [Version 1]
0x1C01	Reserved
0x1C02	Reserved
0x1C03	Reserved
0x1C04	Reserved
0x1C05	Reserved
0x1C06	Reserved
0x1C07	NR5G Sub6 TxAGC [Version 5]
0x1C08	NR5G  MMW TxAGC [Version 3]
0x1C09	NR5G  MMW RxAGC [Version 4]
0x1C0A	Reserved
0x1C0B	Reserved
0x1C0C	NR5G Sub6 RxAGC [Version 5]
0x1C0D	NR5G SDRIU Info [Version 5]
	Subpacket 10	SDRIU Info [Version 1]
0x1C0E	Reserved
0x1C0F	NR5G MMW AFC  [Version 1]
0x1C10	Reserved
0x1C11	Reserved
0x1C12	Reserved
0x1C13	NR5G PDET Status [Version 2]
0x1C15	Reserved
0x1C16	Reserved
0x1C17	Reserved
0x1C18	NR5G RF Third Party PA [Version 1]
	Subpacket 27	Third Party PA Info [Version 1]
0x1C40	Reserved
0x1C41	IMS ICS User Settings [Version 0]
0x1C42	IMS ICS PM Config [Version 0]
0x1C43	IMS ICS Network Conditions [Version 0]
0x1C44	IMS ICS TRM [Version 0]
0x1C45	IMS ICS NW Connectivity [Version 0]
0x1C46	IMS ICS Timer [Version 0]
0x1C47	IMS ICS Measurements [Version 0]
0x1C48	IMS ICS Call States [Version 0]
0x1C49	IMS ICS PDN State [Version 0]
0x1C4A	Reserved
0x1C4B	Reserved
0x1C4C	Reserved
0x1C4D	Reserved
0x1C4E	Reserved
0x1C4F	Reserved
0x1C50	Reserved
0x1C51	Reserved
0x1C52	Reserved
0x1C53	Reserved
0x1C54	GNSS HLOS EP Engine Message [Version 3]
0x1C55	Reserved
0x1C56	Reserved
0x1C57	Reserved
0x1C58	Reserved
0x1C59	Reserved
0x1C5A	Reserved
0x1C5B	Reserved
0x1C5C	Reserved
0x1C5D	Reserved
0x1C5E	Reserved
0x1C5F	GNSS BDS B2 Measurements [Version 1]
0x1C60	GNSS GAL E5A Measurements [Version 1]
0x1C61	Reserved
0x1C62	Reserved
0x1C63	Reserved
0x1C64	Reserved
0x1C65	Reserved
0x1C66	Reserved
0x1C67	GNSS CC CCP Status [Version 3]
0x1C68	GNSS CC DCP Status [Version 3]
0x1C69	Reserved
0x1C6A	GNSS EH Aggregator State And Output [Version 2]
0x1C6B	Reserved
0x1C6C	Reserved
0x1C6D	Reserved
0x1C6E	IPA Common Stats [Version 2]
0x1C6F	IPA DL Common Stats [Version 2]
0x1C70	Reserved
0x1C71	IPA UL Common Stats [Version 4]
0x1C72	Reserved
0x1C73	Reserved
0x1C74	Reserved
0x1C75	Reserved
0x1C76	APSS Audio FFV [Version 0]
0x1C77	Reserved
0x1C78	Reserved
0x1C7B	Reserved
0x1C7C	Reserved
0x1C7D	Reserved
0x1C7E	Reserved
0x1C7F	Reserved
0x1C80	Reserved
0x1C81	Reserved
0x1C82	Reserved
0x1C83	Reserved
0x1C84	Reserved
0x1C85	Reserved
0x1C86	Reserved
0x1C87	Reserved
0x1C88	Reserved
0x1C89	Reserved
0x1C8A	Reserved
0x1C8B	Reserved
0x1C8C	Reserved
0x1C8D	QCSI Event Packet [Version 1]
	Subpacket 0	Service_CTL [Version 1]
	Subpacket 1	Service_WDS [Version 1]
	Subpacket 2	Service_DMS [Version 1]
	Subpacket 3	Service_NAS [Version 1]
	Subpacket 4	Service_QOS [Version 1]
	Subpacket 5	Service_WMS [Version 1]
	Subpacket 6	Service_PDS [Version 1]
	Subpacket 7	Service_AUTH [Version 1]
	Subpacket 8	Service_AT [Version 1]
	Subpacket 9	Service_VOICE [Version 2]
	Subpacket 10	Service_CAT [Version 2]
	Subpacket 11	Service_UIM [Version 1]
	Subpacket 12	Service_PBM [Version 1]
	Subpacket 15	Service_TEST [Version 1]
	Subpacket 16	Service_LOC [Version 2]
	Subpacket 17	Service_SAR [Version 1]
	Subpacket 18	Service_IMSS [Version 1]
	Subpacket 26	Service_WDA [Version 1]
	Subpacket 29	Service_CSVT [Version 1]
	Subpacket 31	Service_IMSP [Version 1]
	Subpacket 33	Service_IMSA [Version 1]
	Subpacket 34	Service_COEXIST [Version 1]
	Subpacket 36	Service_PDC [Version 1]
	Subpacket 39	Service_BIT [Version 1]
	Subpacket 40	Service_IMRTP [Version 1]
	Subpacket 42	Service_DSD [Version 1]
	Subpacket 46	Reserved [Version 1]
	Subpacket 47	Reserved [Version 1]
	Subpacket 48	Service_DFS [Version 1]
	Subpacket 50	Service_UIMRMT [Version 1]
	Subpacket 68	Service_OTT [Version 1]
	Subpacket 70	Service_LTE_INTERFACE [Version 1]
	Subpacket 73	Reserved [Version 1]
	Subpacket 76	Reserved [Version 1]
	Subpacket 77	Reserved [Version 1]
	Subpacket 78	Reserved [Version 1]
	Subpacket 79	Service_IMS_IOT [Version 1]
	Subpacket 80	Service_LOC_IOT [Version 2]
	Subpacket 82	Service_MSE [Version 1]
	Subpacket 770	Service_IMS_DCM [Version 1]
	Subpacket 1055	Service_OW_EXT [Version 1]
	Subpacket 1056	Reserved [Version 1]
0x1C8E	Reserved
0x1C8F	GNSS Client API Location Report [Version 3]
0x1C90	GNSS Client API SV Report [Version 3]
0x1C93	GNSS ME NAVIC Measurement Report [Version 0]
0x1C94	IMS SIP Message Report [Version 1]
0x1C95	Reserved
0x1C96	Reserved
0x1C97	GNSS QZSS L1S Measurement Report [Version 0]
0x1C98	Reserved
0x1C99	Reserved
0x1C9B	Reserved
0x1C9C	Reserved
0x1C9D	Reserved
0x1C9E	Reserved
0x1C9F	Reserved
0x1CA0	Reserved
0x1CA1	Reserved
0x1CA2	Reserved
0x1CA3	Reserved
0x1CA4	Reserved
0x1CA5	Reserved
0x1CA6	Reserved
0x1CA7	Reserved
0x1CA8	Reserved
0x1CA9	Reserved
0x1CAA	Reserved
0x1CAB	Reserved
0x1CAC	Reserved
0x1CAD	Reserved
0x1CAE	Reserved
0x1CAF	Reserved
0x1CB0	Reserved
0x1CB1	Reserved
0x1CB2	Reserved
0x1CB3	Reserved
0x1CB4	Reserved
0x1CB5	Reserved
0x1CB6	Reserved
0x1CB7	GNSS client API Measurement Report [Version 2]
0x1CB8	Reserved
0x1CB9	IPA CV2X Stats [Version 1]
0x1CBA	Reserved
0x1CBB	Reserved
0x1CBC	GNSS EP REPORT STATUS RESP [Version 1]
0x1CBD	Reserved
0x1CC0	RFLM ENDC SLNA Info [Version 2]
0x1CC1	Reserved
0x1CC2	Reserved
0x1CC3	Reserved
0x1CC4	Reserved
0x1CC5	Reserved
0x1CC6	Gnss BDS B1C Measurement Report [Version 1]
0x1CC7	Gnss Client API SV Poly Report [Version 1]
0x1CC8	Reserved
0x1CC9	Reserved
0x1CCA	Reserved
0x1CCB	Reserved
0x1CCC	Reserved
0x1CCD	Reserved
0x1CCE	Reserved
0x1CCF	Reserved
0x1CD0	Reserved
0x1CD1	Reserved
0x1CD2	Reserved
0x1CD3	Reserved
0x1CD4	Reserved
0x1CD5	Reserved
0x1CD6	Reserved
0x1CD7	GNSS EP Factory Info [Version 2]
0x1CD8	NAS Registration Status Info [Version 3]
0x1CD9	Smart Transmit Information [Version 1]
0x1CDA	GNSS EP QWES Data Info [Version 2]
0x1CDB	Reserved
0x1CDC	Reserved
0x1CDD	Reserved
0x1CDE	Reserved
0x1CDF	Reserved
0x1CE0	GNSS GAL E5B Measurement Report [Version 1]
0x1CE1	Reserved
0x1CE2	Reserved
0x1CE3	Reserved
0x1CE4	Reserved
0x1CE5	Reserved
0x1CE6	Reserved
0x1CE7	Reserved
0x1CE8	Reserved
0x1CEA	Reserved
0x1CEB	Reserved
0x1CEC	Reserved
0x1CED	Reserved
0x1FD0	Encapsulated Streaming Download Requests
0x1FD1	Encapsulated Streaming Download Responses
0x1FD2	Encapsulated Download Requests
0x1FD3	Encapsulated Download Responses
0x1FD4	Reserved
0x1FE8	QTrace Messages
0x1FE9	DMC Information Log [Version 1]
0x1FEA	Diagnostic Request
0x1FEB	Extended Debug Message
0x1FEC	Debug Message
0x1FED	PC Polling Time
0x1FEE	3D GPS Info
0x1FEF	DM-generated HTML Page
0x1FF0	Diagnostic Response Status
0x1FF1	GPS Information
0x1FF2	Log File Summary
0x1FF7	Status Snapshot
0x1FF9	Extended Logmask
0x1FFB	Event
0x1FFC	Annotation
0x1FFD	Diagnostic Version
0x1FFE	Status 2
0x4000	WCDMA Compressed Mode GSM Measurements
0x4001	WCDMA Compressed Mode Power Control
0x4002	WCDMA MAC UL Traffic Volume Measurement Report
0x4003	WCDMA Finger Info for TA
0x4004	WCDMA DRX Mode, Ver 2
0x4005	WCDMA Search Cell Reselection Rank [Version 2]
0x4006	WCDMA ASET & Neighbor Finger TA Info
0x4008	WCDMA Rx Diversity Antenna Radiation Status
0x4010	WCDMA Uplink and Downlink Power Control
0x4011	WCDMA Mutli-Combiner Power Control
0x4012	WCDMA Sample Server
0x4013	WCDMA CM BLER
0x4014	Reserved
0x4015	WCDMA AGC Ver3
0x4016	WCDMA Temporal Analysis
0x4017	WCDMA List Search Ver3
0x4018	WCDMA Step 1 Search Ver2
0x4019	WCDMA Step 2 Search Ver2
0x401A	WCDMA Step 3 Search Ver2
0x401B	Reserved
0x401C	WCDMA List Search Ver5
0x401D	Reserved
0x401E	Reserved
0x401F	WCDMA Closed-Loop Transmit Diversity
0x4023	WCDMA Uplink and Downlink Power Control Edition 2
0x4024	Reserved
0x4025	Reserved
0x4026	Reserved
0x4027	WCDMA Absolute Priority Cell Reselection [Version 5]
0x4030	Reserved
0x4031	WCDMA AGC dB10
0x4032	Reserved
0x4033	Reserved
0x4034	Reserved
0x4035	Reserved
0x4105	WCDMA AGC
0x4106	WCDMA RACH Parameters
0x4107	WCDMA DRX Mode
0x4108	WCDMA Transport Channels Downlink
0x4109	WCDMA Transport Channels Uplink
0x410A	WCDMA Common Physical Channels Downlink
0x410B	WCDMA Dedicated Physical Channels Downlink
0x410C	WCDMA Physical Channels Uplink
0x410D	WCDMA PRACH
0x410E	WCDMA RM UL
0x4110	WCDMA Active Set
0x4111	WCDMA Neighbor Set
0x4112	WCDMA Downlink Transport Channel Debugging
0x4113	WCDMA TB Set Status (CRC)
0x4115	WCDMA Downlink Transport Format Combination
0x4116	WCDMA BLER
0x4117	WCDMA Uplink MAC Logical Channel Parameters
0x4119	WCDMA RLC UL States
0x411A	WCDMA RLC UL TM
0x411B	WCDMA RLC UL UM
0x411C	WCDMA RLC UL AM
0x411D	WCDMA DL MAC Logical Channel Parameters
0x411F	WCDMA RLC DL States
0x4120	WCDMA RLC DL TM
0x4121	WCDMA RLC DL UM
0x4122	WCDMA RLC DL AM
0x4123	WCDMA RACH Control Parameters
0x4124	WCDMA Uplink Transport Format Combination
0x4125	WCDMA RRC States
0x4126	WCDMA RRC Protocol Errors
0x4127	WCDMA Cell ID
0x4128	WCDMA UL Channel Mapping
0x4129	WCDMA DL Channel Mapping
0x412A	WCDMA CSG Finger Print Info [Version 0]
0x412B	WCDMA SIB
0x412C	WCDMA CMAC DL R99 [Version 1]
0x412F	WCDMA Signaling Messages
0x4132	WCDMA RLC DL AM
0x4133	WCDMA RLC UL AM
0x4134	WCDMA RLC DL AM PDU
0x4135	WCDMA RLC DL AM Signaling PDU
0x4138	WCDMA RLC UL AM Statistics, Ver 2
0x4139	WCDMA RLC UL AM Statistics
0x413A	WCDMA Radio Bearer Rates
0x413B	WCDMA RLC UL AM PDU
0x413C	WCDMA RLC UL AM Signaling PDU
0x413F	WCDMA List Search
0x4144	WCDMA RLC DL AM PDU
0x4145	WCDMA RLC UL AM Control PDU LOG
0x4146	WCDMA RLC DL AM Control PDU LOG
0x4147	WCDMA Finger Info for TA
0x4149	WCDMA RLC UL AM Statistics
0x414A	WCDMA RLC DL AM Statistics
0x414B	WCDMA RLC UL AM PDU
0x414C	WCDMA Step 1 Search
0x414D	WCDMA Step 2 Search
0x414E	WCDMA Step 3 Search
0x414F	WCDMA List Search
0x4150	WCDMA Uplink and Downlink Power Control
0x4151	WCDMA RLC UL Ciphering
0x4152	WCDMA RLC DL Ciphering
0x4153	WCDMA L1 Ciphering Packet
0x4155	WCDMA Inter-Frequency Step 1 Search
0x4156	WCDMA Inter-Frequency List Search
0x4158	WCDMA RLC DL PDU Cipher Packet
0x4159	WCDMA RLC UL PDU Cipher Packet
0x4160	WCDMA RACH Parameters, Ver2
0x4161	WCDMA RLC UL Ciphering
0x4162	WCDMA RLC DL Ciphering
0x4163	Reserved
0x4165	WCDMA AGC Ver2
0x4166	WCDMA L1 UL DPCH Power Info
0x4168	WCDMA RLC DL PDU Cipher Packet
0x4169	WCDMA RLC UL PDU Cipher Packet
0x416B	Reserved
0x4170	WCDMA List Search Ver6
0x4171	WCDMA Transport Channels Downlink, Ver 2
0x4172	WCDMA Downlink Transport Channel Debugging, Ver 2
0x4173	WCDMA Downlink Transport Format Combination, Ver 2
0x4174	WCDMA CM Interf Step1 Version 2
0x4175	WCDMA CM Interf PN Version 2
0x4176	WCDMA AGC Edition 2 [Version 3]
0x4177	WCDMA Step 1  Edition 2  [Version 12]
0x4178	WCDMA NAS-TT Edition 2 [Version 8]
0x4179	WCDMA PN Search Edition 2 [Version 8]
0x417A	WCDMA CM Interf PN [Version 2]
0x417B	Reserved
0x417C	WCDMA Search History
0x417D	WCDMA NASTT Search History
0x417E	WCDMA NASTT Detect History
0x417F	WCDMA Uplink Data Dump 
0x4180	WCDMA RACH Preamble
0x4181	WCDMA RACH Timing
0x4182	Reserved
0x4183	WCDMA Step1 Search V10
0x4184	WCDMA NASTT Search
0x4185	WCDMA PN Search
0x4186	WCDMA Temporal Analysis Edition 2
0x4187	WCDMA ASET Filter History
0x4188	Reserved
0x4189	Reserved
0x418A	Reserved
0x418B	WCDMA Flexible DL RLC AM PDU [Version 2]
0x418C	WCDMA SIRT Filter History
0x418D	WCDMA Ec/I0 Filter History
0x418E	WCDMA RxD Filter History
0x4190	Reserved
0x4191	Reserved
0x4192	Reserved
0x4193	Reserved
0x4194	WCDMA Uplink HSRACH Configuration [Version 1]
0x4195	WCDMA Uplink HSRACH EDCH Resource Parameters [Version 1]
0x4196	Reserved
0x4197	WCDMA Uplink HSRACH Preamble Status [Version 1]
0x4198	WCDMA ULTPC Debug [Version 2]
0x4199	Reserved
0x419A	HS Decode Status Compact Log Packet [Version 1]
0x419B	HS DPCCH Compact Log Packet [Version 1]
0x419C	EUL E-TFC Restriction Compact Log Packet [Version 1]
0x419D	Reserved
0x419E	Reserved
0x419F	Reserved
0x41A0	Reserved
0x41A1	Reserved
0x41A2	WCDMA ASET Filter History [Version 1]
0x41A3	WCDMA SIRT Filter History [Version 1]
0x41A4	WCDMA Ec/I0 Filter History [Version 1]
0x41A5	WCDMA RxD Filter History [Version 1]
0x41A6	MAC UL CIPHER Parameters [Version 1]
0x41AA	WCDMA DRX PICH Log Packet [Version 8]
0x41AC	WCDMA Active Set [Version 1]
0x41AD	WCDMA ASET Snapshot Log Packet [Version 1]
0x41AE	WCDMA CSG ASF Measurement Request [Version 1]
0x41AF	WCDMA CSG Cell Reselection [Version 1]
0x41B0	WCDMA Freq Scan [Version 1]
0x41B1	Reserved
0x41B2	WCDMA Mutli-Combiner Power Control
0x41B3	WCDMA Neighbor Search Optimization [Version 1]
0x41B4	Reserved
0x41B5	Reserved
0x41B6	WCDMA CxM Log Packet [Version 4]
0x41B7	WCDMA Tuneaway Log Packet [Version 2]
0x41B9	WCDMA CTCH Enhancement [Version 1]
0x41BA	Reserved
0x41BB	WCDMA CM Pattern Activity [Version 1]
0x41BC	Reserved
0x41BD	WCDMA RLC AM [Version 1]
0x41BE	WCDMA CMAC UL R99 [Version 2]
0x41BF	WCDMA CMAC UL HS [Version 1]
0x41C0	WCDMA CMAC DL HS [Version 1]
0x41C1	Reserved
0x41C2	EUL MAC-e/i Configuration [Version 2]
0x41C4	Reserved
0x41C5	Reserved
0x41C6	WCDMA CM Interf Step1 Version 3 [Version 1]
0x41C7	WCDMA RLC UL TM [Version 2]
0x41C8	WCDMA RLC UL UM [Version 1]
0x41C9	WCDMA RLC DL TM [Version 1]
0x41CA	WCDMA RLC DL UM [Version 1]
0x41CB	WCDMA RLC UL AM [Version 1]
0x41CC	WCDMA RLC DL AM [Version 1]
0x41CD	Reserved
0x41CE	MAC UL Cipher Configuration [Version 2]
0x41CF	Reserved
0x41D0	Reserved
0x41D1	Reserved
0x41D2	SRP And Boosting Log Packet [Version 2]
0x41D3	WCDMA UL Fixed AM SIG PDU [Version 1]
0x41D4	WCDMA UL Fixed AM USR PDU [Version 1]
0x41D5	WCDMA UL Fixed UM PDU [Version 1]
0x41D6	Reserved
0x41D7	WCDMA X2W Step1 Search Results  [Version 2]
0x41D8	WCDMA X2W NAS-TT Search Results  [Version 2]
0x41D9	WCDMA X2W List Search Results [Version 3]
0x41DA	WCDMA Online RSB Calibration Debug Log Packet [Version 1]
0x41DB	Reserved
0x41DC	WCDMA W2G Gap Information [Version 1]
0x41DD	WCDMA W2G Measurements [Version 1]
0x41DE	Reserved
0x41DF	Reserved
0x41E0	Reserved
0x41E1	Reserved
0x41E2	WCDMA L1 MCVS Log [Version 1]
0x4200	HSDPA Configuration
0x4201	HSDPA UL Beta Gain Table
0x4202	WCDMA Finger TA with HS Info
0x4203	HSDPA Demodulator Control Table
0x4204	HSDPA Modulator Control Table
0x4205	HS Decode Status
0x4206	HS Decode Status With Data
0x4207	HS-SCCH Statistics
0x4208	HS-DSCH HARQ Statistics
0x4209	Reserved
0x420A	UL HS DPCCH Information
0x420B	UL HS DPCCH Debug Information
0x420C	WCDMA TB Set Status (CRC), Ver 2
0x420D	Reserved
0x420E	Reserved
0x420F	Reserved
